,predictor_name,coef,fold
210,F0env_sma_de_range,0.4695993684685568,1
211,F0env_sma_de_kurtosis,-0.8293586039935422,1
212,F0env_sma_de_quartile1,0.9467938218600609,1
213,F0env_sma_de_iqr1.2,-0.952880225023445,1
214,F0env_sma_de_iqr1.3,-0.923042043391641,1
215,pcm_intensity_sma_kurtosis,-0.7928593764763057,2
216,pcm_intensity_sma_quartile1,-0.4041860556340724,2
217,pcm_intensity_sma_quartile3,-1.3613378220992376,2
218,pcm_loudness_sma_iqr2.3,0.8695787644752625,2
219,mfcc_sma.1._minPos,-0.6332610946468834,2
220,mfcc_sma.1._kurtosis,-0.6173937527505454,2
221,mfcc_sma.1._iqr1.2,0.7980731403797818,2
222,mfcc_sma.2._max,-0.8782063131141649,2
223,mfcc_sma.2._maxPos,-0.20984894587112718,2
224,mfcc_sma.2._linregc2,1.388310886254903,2
225,mfcc_sma.2._linregerrQ,1.1246830471039893,2
226,mfcc_sma.2._stddev,1.2931469710531758,2
227,mfcc_sma.3._kurtosis,-1.7594804796436085,2
228,mfcc_sma.4._min,-0.34336331358459393,2
229,mfcc_sma.4._amean,-1.4946798498229517,2
230,mfcc_sma.4._linregerrA,0.5240392653947447,2
231,mfcc_sma.4._kurtosis,-1.1018198159217267,2
232,mfcc_sma.4._quartile1,-1.2590246130722758,2
233,mfcc_sma.5._range,0.6375445235193642,2
234,mfcc_sma.6._minPos,-1.1312678038692403,2
235,mfcc_sma.6._kurtosis,-1.062044564523046,2
236,mfcc_sma.6._quartile2,-1.2911394634395945,2
237,mfcc_sma.6._iqr1.2,-0.7261109239245757,2
238,mfcc_sma.6._iqr2.3,1.2585441264575832,2
239,mfcc_sma.7._range,0.40910241334026387,2
240,mfcc_sma.7._maxPos,-0.7828563688303997,2
241,mfcc_sma.7._linregc2,1.6864845350105395,2
242,mfcc_sma.7._skewness,-0.8020401750310482,2
243,mfcc_sma.7._quartile3,2.7933621463075857,2
244,mfcc_sma.8._min,-1.37901352019161,2
245,mfcc_sma.8._amean,-1.0443505546279026,2
246,mfcc_sma.8._linregc2,-0.7012076831757181,2
247,mfcc_sma.8._skewness,-0.31777190142220757,2
248,mfcc_sma.8._quartile3,-1.216637681510344,2
249,mfcc_sma.9._amean,0.21680729573766955,2
250,mfcc_sma.9._quartile3,-0.03161225972854009,2
251,mfcc_sma.9._iqr1.2,-1.8230681771152017,2
252,mfcc_sma.9._iqr2.3,0.7232723338626295,2
253,mfcc_sma.10._iqr1.2,-0.7672681455796186,2
254,mfcc_sma.11._maxPos,1.0521805377235245,2
255,mfcc_sma.11._minPos,-0.21633839124572646,2
256,mfcc_sma.11._skewness,-1.4730415494297404,2
257,mfcc_sma.11._kurtosis,-1.8640664922911043,2
258,mfcc_sma.11._quartile3,-1.4428055064537215,2
259,mfcc_sma.11._iqr1.2,1.0390884772191353,2
260,mfcc_sma.11._iqr2.3,-0.6814453623142012,2
261,mfcc_sma.12._range,0.9474225662369017,2
262,mfcc_sma.12._minPos,-0.5357645464484705,2
263,mfcc_sma.12._linregc2,1.0065703271771196,2
264,lspFreq_sma.0._skewness,0.7583329949315409,2
265,lspFreq_sma.1._linregc1,0.5452642229265185,2
266,lspFreq_sma.1._linregc2,-1.7857659411776168,2
267,lspFreq_sma.1._linregerrQ,-1.8006572877368066,2
268,lspFreq_sma.1._kurtosis,-0.7380215699114496,2
269,lspFreq_sma.1._quartile2,-0.9463157620537083,2
270,lspFreq_sma.2._min,-0.5662992225700136,2
271,lspFreq_sma.2._linregc1,0.6581227820353439,2
272,lspFreq_sma.2._kurtosis,-0.8169463698765886,2
273,lspFreq_sma.3._range,1.382132619941304,2
274,lspFreq_sma.3._skewness,1.9131204991804482,2
275,lspFreq_sma.4._minPos,-0.8380131360188342,2
276,lspFreq_sma.4._linregc1,0.9499552249349736,2
277,lspFreq_sma.4._stddev,1.6912854665189323,2
278,lspFreq_sma.4._iqr2.3,-0.23271854637802947,2
279,lspFreq_sma.5._min,-0.8643321758358509,2
280,lspFreq_sma.5._maxPos,0.8944432620398957,2
